shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4133485504001,-80.0807492483109,262,58627.46
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7941525157781,-80.3592671668093,328,57624.81
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.6837903370732,-80.2530972810446,168,38840.64
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6564948354062,-80.3083883409732,276,27680.74
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6182425092603,-80.2915199274731,165,17487.35
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.5938920732672,-80.2260780469226,16,2587.53
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6639245548203,-80.3235495283335,80,16594.22
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6050031247737,-80.281197445464,126,13556.4
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7767194972467,-80.3749111518211,1,309.55
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.5951433238473,-80.2261947230216,221,34455.59
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5799325156172,-80.2257065609519,243,37037.91
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7007043481293,-80.284697728437,234,43598.7
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.765059933964,-80.3193076145236,74,10915.7
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6022015572906,-80.2920979435502,166,17836.45
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7018027127864,-80.2851067653362,239,43776.39
137055c8-eb0c-4281-a919-b143a7787088,40.4411013687314,-80.0064909462029,233,41820.77
84e0d285-ee8a-424b-a127-945b27d5f09c,40.699509423942,-80.2775898741239,152,21283.4
95db041a-5cbf-46e0-98cd-62f104a8512d,40.450641986766,-80.1685956220982,234,49853.97
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4689923208351,-80.205564511154,216,45965.48
137055c8-eb0c-4281-a919-b143a7787088,40.505509257645,-80.085946028587,146,30825.38
137055c8-eb0c-4281-a919-b143a7787088,40.6637864210478,-80.2412298465508,37,5910.25
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5098276144163,-80.0926797147202,305,51406.54
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.6192027401449,-80.2314062554482,132,31172.77
137055c8-eb0c-4281-a919-b143a7787088,40.4610355473182,-80.0311699528199,182,37790.7
2ddb8593-0271-4b48-8dfd-d53e68375359,40.701566678379,-80.2845367958866,231,43474.58
137055c8-eb0c-4281-a919-b143a7787088,40.4502450198081,-80.0273022071899,189,39038.06
2ddb8593-0271-4b48-8dfd-d53e68375359,40.4827453483787,-80.0483092694467,51,7870.32
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7002041161182,-80.2806502747924,228,43113.84
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7816721964879,-80.3831790616023,0,0
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.5800398039842,-80.2258031204822,110,26607.42
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6119272477583,-80.2721490128129,123,11958.24
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6513718158824,-80.312783140706,105,11490.12
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7006064474944,-80.2817526627632,75,14108.6
84e0d285-ee8a-424b-a127-945b27d5f09c,40.778473662047,-80.3843029072465,6,576.89
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7943067428056,-80.3597901975984,51,6670.63
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6308877844148,-80.2266694740456,212,30557.07
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6614381469153,-80.3166589329636,76,8700.74
0b6ae324-bf09-436e-a447-c77540c81762,40.602245813742,-80.2911068672602,81,8622.95
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.5201272976474,-80.1390457236198,73,16327.67
077f3c3c-8a97-4037-a458-1a129b30ff11,40.655777344452,-80.3069265369729,273,27474.12
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.612198150885,-80.284320878048,174,18428.54
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.462667671601,-80.0317667443613,330,57693.65
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6181164454291,-80.2429142739126,27,6720.13
137055c8-eb0c-4281-a919-b143a7787088,40.4431116845078,-80.0065928701516,212,41249.44
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6884922497566,-80.2572573874746,56,11553.43
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6498013824106,-80.3109860605589,255,26105.99
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6544053944591,-80.3139619716383,102,11088.28
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7857934108849,-80.3303502696961,165,27309.28
137055c8-eb0c-4281-a919-b143a7787088,40.699349832496,-80.2758719191475,12,802.87
2ddb8593-0271-4b48-8dfd-d53e68375359,40.4438211288345,-79.994712024612,10,344.63
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6732076807742,-80.3114648348966,298,30554.11
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6340863188556,-80.3211771143184,105,21037.73
2ddb8593-0271-4b48-8dfd-d53e68375359,40.448724207206,-80.0129778690921,30,2548.9
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7131725974782,-80.2976152478227,123,18655.99
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6031564237569,-80.2896450632599,182,18092.66
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4666480700164,-80.197169196437,222,46729.38
137055c8-eb0c-4281-a919-b143a7787088,40.5069455806581,-80.0874990276992,144,30618.57
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4182623576082,-80.0883372180663,259,57783.22
2ddb8593-0271-4b48-8dfd-d53e68375359,40.6448312488098,-80.2331107993788,177,35256.21
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6153631577112,-80.2641023852886,97,11057.01
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.6909022147001,-80.2597974395631,168,23062.65
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6443082180207,-80.3216478420286,91,18860.4
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5343805572021,-80.1799574601625,257,42247.32
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7868448368814,-80.3770783768343,27,3673.62
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5231729461654,-80.1499448806014,268,45080.57
2ddb8593-0271-4b48-8dfd-d53e68375359,40.6884922497566,-80.2572573874746,208,40659.56
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.5182417045976,-80.2764365241788,74,15275.97
077f3c3c-8a97-4037-a458-1a129b30ff11,40.680280666368,-80.3101518935056,333,32470
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4426248635426,-80.0043062868301,357,61610.83
137055c8-eb0c-4281-a919-b143a7787088,40.4543260010675,-80.0290080922251,184,38558.36
c07f27c5-dbc5-4654-a131-0d863f52898e,40.734624906458,-80.371180198859,33,6443.17
0b6ae324-bf09-436e-a447-c77540c81762,40.6239194049787,-80.3026336611887,17,2025.66
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.5754626140274,-80.2873490922063,47,8560.89
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7939808543909,-80.3779728935941,33,4474.24
137055c8-eb0c-4281-a919-b143a7787088,40.4935211237384,-80.0632250346676,158,33189.01
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7715522212715,-80.3234663798491,75,11262.86
0b6ae324-bf09-436e-a447-c77540c81762,40.6202729416056,-80.257646307805,152,13996.87
137055c8-eb0c-4281-a919-b143a7787088,40.4435609545446,-79.9955663082341,261,42808.93
51e20484-c70e-439d-946f-fdbeedb5e858,40.6769922779198,-80.3123325295646,53,6669.07
137055c8-eb0c-4281-a919-b143a7787088,40.4432940747317,-79.9964970348178,258,42724.62
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7092136567362,-80.294104236013,34,6238.44
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6206980717598,-80.2574746464178,67,9642.72
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7772210703624,-80.3243327334126,73,10628.73
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6798045742395,-80.3024351777098,346,33795.12
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.4826930452998,-80.0482328264852,36,7361.07
137055c8-eb0c-4281-a919-b143a7787088,40.4421983922838,-80.0041037800374,217,41571.85
bb515512-e193-4fd8-8049-46b29514e90e,40.4190348338506,-80.089621996261,37,12430.15
137055c8-eb0c-4281-a919-b143a7787088,40.6743503018826,-80.2465647605994,31,4649.98
077f3c3c-8a97-4037-a458-1a129b30ff11,40.681561421249,-80.3060011748076,335,32847.88
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4713285250264,-80.0374342523476,325,56613.64
137055c8-eb0c-4281-a919-b143a7787088,40.4428622390546,-80.0076322262068,209,41156.77
2ddb8593-0271-4b48-8dfd-d53e68375359,40.6371185563277,-80.2297258514002,172,34340.99
2ddb8593-0271-4b48-8dfd-d53e68375359,40.6126621730722,-80.2263248101666,161,31564.18
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6047469737975,-80.2810633350052,134,13529.47
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7015774072157,-80.2854675224702,46,7537.2
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7361376724325,-80.3153218516899,110,15516.82
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.6995630681254,-80.2795867788545,137,19872.3
137055c8-eb0c-4281-a919-b143a7787088,40.6505430132474,-80.235001756847,45,7560.11
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7607228017284,-80.3192338537713,137,22653.86
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.468583283936,-80.2337786694633,108,23119.22
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6022310615916,-80.2943308826882,175,17657.07
c07f27c5-dbc5-4654-a131-0d863f52898e,40.7047370496236,-80.369499794811,53,10186.73
2ddb8593-0271-4b48-8dfd-d53e68375359,40.4446848001888,-80.0009079278056,14,1076.82
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6173104415721,-80.2574665997902,63,9064.01
bb515512-e193-4fd8-8049-46b29514e90e,40.4686986189305,-80.2035407843316,57,23940.59
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.685988407492,-80.2548702213091,174,23755.68
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6148200103533,-80.2607616937614,259,27226.27
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.5865361146054,-80.2273386852347,7,1039.55
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4686637502112,-80.204621714629,119,25798.18
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.6921427364435,-80.2612283981579,167,22879.52
95db041a-5cbf-46e0-98cd-62f104a8512d,40.7202764284776,-80.3700281900184,39,8107.91
2ddb8593-0271-4b48-8dfd-d53e68375359,40.4490527778299,-80.022384376668,32,3345.16
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.5996333420058,-80.3027932526346,159,16870.85
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7740600868499,-80.3238606645978,74,10982.22
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.6221478058188,-80.3238257958785,17,2218.81
bb515512-e193-4fd8-8049-46b29514e90e,40.7704592210328,-80.3702843409946,159,67784.96
c3264727-6977-42da-9862-da70f03a7a15,40.7121466524688,-80.3244118585832,76,5071.63
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7131725974782,-80.2976152478227,110,17415.54
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4153253385618,-80.0841248085573,260,58266.45
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6922929401572,-80.2611734128698,60,12094.18
51e20484-c70e-439d-946f-fdbeedb5e858,40.6411324823578,-80.3099601155496,124,12729.68
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6169027457775,-80.257792488205,52,9003.93
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6485729306086,-80.2341716131074,43,8140.47
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4860592178142,-80.2661502519936,187,39741.21
2ddb8593-0271-4b48-8dfd-d53e68375359,40.4853108814544,-80.0523607464052,52,8315.88
84e0d285-ee8a-424b-a127-945b27d5f09c,40.531647386053,-80.1742175325285,272,44058.67
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4382461570648,-80.0125192113232,195,48142.88
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7880598776376,-80.3330767353223,63,9178.61
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7015023053588,-80.2854527703198,47,7545.64
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7767288849788,-80.3749259039716,19,1540.62
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7014540255936,-80.2853548696849,143,20448.18
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7745388611876,-80.3742285295861,194,33103.94
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4928344781896,-80.2744490071803,184,38711.83
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7393657111743,-80.3165301869232,119,20102.56
077f3c3c-8a97-4037-a458-1a129b30ff11,40.615259892658,-80.2426460529951,23,6420.89
95db041a-5cbf-46e0-98cd-62f104a8512d,40.7357983729719,-80.37138807007,30,6319.44
0b6ae324-bf09-436e-a447-c77540c81762,40.6341024121107,-80.3158354947469,2,381.53
077f3c3c-8a97-4037-a458-1a129b30ff11,40.679041,-80.30198,343,33538.65
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5121101744241,-80.1036968889056,287,49195.3
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4487724869712,-80.019030274095,338,59870.36
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6672947506484,-80.2425508345694,46,8866.87
95db041a-5cbf-46e0-98cd-62f104a8512d,40.5182417045976,-80.2764365241788,172,35530.93
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.450641986766,-80.1685956220982,136,29599.01
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4777604626274,-80.2541138383218,94,20867.22
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6221478058188,-80.3238257958785,117,22465.93
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.531647386053,-80.1742175325285,260,42819.4
95db041a-5cbf-46e0-98cd-62f104a8512d,40.5416506851703,-80.2723756594882,162,32853.36
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7003167689036,-80.2809037435594,152,20920.49
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.5359120986409,-80.1830929626878,177,30217.61
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.620892531925,-80.2574116145022,66,9620.47
137055c8-eb0c-4281-a919-b143a7787088,40.4413977528452,-80.0058297816414,227,41751.13
0b6ae324-bf09-436e-a447-c77540c81762,40.6118213004959,-80.2736872597746,102,11432.59
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4438439276125,-79.9938027557017,381,63051.84
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.6366089365845,-80.3207519841642,2,502.72
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6307496506423,-80.322842766216,108,21436.01
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6121646232703,-80.2551196667623,47,8234.09
2ddb8593-0271-4b48-8dfd-d53e68375359,40.5418961073098,-80.1911610478855,114,21927.7
a4e232aa-a581-43a7-b2db-ecd2004dfb03,40.6735845311632,-80.3462437001612,16,872.09
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7997864961497,-80.3748896941477,39,5272.45
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6563111040778,-80.2367411694968,37,7540.94
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7795854377499,-80.384041391852,4,447.16
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6201790642845,-80.3219938470122,116,22741.6
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.6989327489694,-80.2738052769784,63,8654.26
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6677762071953,-80.3248410120512,75,16159.56
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6808425891902,-80.3081107323236,40,5349.24
0b6ae324-bf09-436e-a447-c77540c81762,40.6169081101959,-80.257792488205,165,14512.02
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.5866393796587,-80.2274070815686,4,540.98
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4232244445815,-80.0797514664979,266,59901.12
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4789151536772,-80.0430910314972,323,55643.62
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6254670396725,-80.22631408133,16,3885.1
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6195286285596,-80.2442741539642,331,30918.45
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6888610535181,-80.3527842672339,61,12470.04
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7096803611327,-80.2950094816094,33,6146.22
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6915150994965,-80.2807977962969,359,36291.18
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5212363911412,-80.1422925378259,283,47003.38
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6148589023864,-80.2856847814134,182,19709.17
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7540655585566,-80.3195060980026,96,13350.93
137055c8-eb0c-4281-a919-b143a7787088,40.6984499513179,-80.2719062728826,14,1151.78
51e20484-c70e-439d-946f-fdbeedb5e858,40.6808385658764,-80.3081053679052,40,5363.05
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7925110037631,-80.3565500889152,35,5802.96
2ddb8593-0271-4b48-8dfd-d53e68375359,40.5579397414887,-80.2047491195648,124,24059.79
a4e232aa-a581-43a7-b2db-ecd2004dfb03,40.6999399185145,-80.2896329933186,76,9413.77
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.620417780901,-80.2561496350854,278,28042.6
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.6706515354306,-80.2444203343642,170,24506.21
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4289616900064,-80.1324635823049,246,53799.79
0b6ae324-bf09-436e-a447-c77540c81762,40.6065923337097,-80.2864143423089,87,9255.42
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7852033248665,-80.3297977346061,164,27228.9
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6814420629407,-80.3065496865839,39,5201.79
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7342306217093,-80.3134322353263,111,15781.81
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.5984303711909,-80.3034959914384,203,21556.52
51e20484-c70e-439d-946f-fdbeedb5e858,40.6814420629407,-80.3065496865839,39,5215.8
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5015529991122,-80.0753808066476,315,53153.97
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4725314958412,-80.2155208716107,113,24756.32
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6874448470738,-80.3397473895399,69,13577.38
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6800567019019,-80.3108935243424,42,5599.61
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.4966512618453,-80.0684513192446,45,9678.49
137055c8-eb0c-4281-a919-b143a7787088,40.6673524181457,-80.242552175674,36,5498.62
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6190002333522,-80.2560302767772,74,9930.09
51e20484-c70e-439d-946f-fdbeedb5e858,40.6800567019019,-80.3108935243424,42,5613.71
0b6ae324-bf09-436e-a447-c77540c81762,40.6271206216288,-80.3064571503673,9,1534.16
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.681668709616,-80.3026269556658,36,4780.53
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.443306144673,-79.9932421739842,385,63130.42
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6799453902212,-80.3111899084562,332,32374.92
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6810129094728,-80.2501790374624,177,24491.49
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5783003913343,-80.2241401507938,232,36023.07
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.7018080772047,-80.2850866487674,7,290.6
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6183860074512,-80.2564084682708,67,9214.54
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6568542514356,-80.237020119251,38,7605.71
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.617785192596,-80.256918088014,270,27727.4
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6147824594249,-80.2593682860952,304,29143.36
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.4417343700966,-80.0027988852739,3,568.56
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5293044763389,-80.1684373717569,275,44612.6
0b6ae324-bf09-436e-a447-c77540c81762,40.6153296300965,-80.2595332419594,169,14741.63
bb515512-e193-4fd8-8049-46b29514e90e,40.4685390274846,-80.2345967432616,65,26792.2
c3264727-6977-42da-9862-da70f03a7a15,40.7117993063807,-80.3247055604878,78,5117.6
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.6349835178246,-80.2282224731578,118,17124.01
bb515512-e193-4fd8-8049-46b29514e90e,40.4721318466742,-80.2107733613714,59,24664.66
137055c8-eb0c-4281-a919-b143a7787088,40.5220531238349,-80.1446864095143,119,25450.76
95db041a-5cbf-46e0-98cd-62f104a8512d,40.419969583748,-80.0350041708353,273,62893.87
95db041a-5cbf-46e0-98cd-62f104a8512d,40.504189610731,-80.2824607659853,176,37173.5
51e20484-c70e-439d-946f-fdbeedb5e858,40.6753628358461,-80.3115976042508,57,6864.47
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7928650553742,-80.3572152767906,183,29871.33
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7020762981222,-80.2892802828121,243,44171.27
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.792501616031,-80.3500390261435,58,7561.64
95db041a-5cbf-46e0-98cd-62f104a8512d,40.5597046351257,-80.2797329592546,152,30731.96
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6913890356653,-80.2824004162789,18,1672.99
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.4906779820131,-80.06030813219,39,8714.4
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6995134472557,-80.2775509820909,71,13731.63
7cfb534f-eb12-4123-af99-74005ff0d76c,40.5998157322297,-80.226206792963,7,1033.95
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4458180335652,-80.1649464765159,138,30218.17
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7745790943252,-80.3734734877034,215,34926.95
c07f27c5-dbc5-4654-a131-0d863f52898e,40.7620370842241,-80.3638684966486,13,3255.95
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7941498335689,-80.3592564379726,32,5510.14
95db041a-5cbf-46e0-98cd-62f104a8512d,40.7482706456346,-80.3654000380874,20,4816.13
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7133241422966,-80.2976031778814,110,18079.8
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7849860659233,-80.3296596008336,54,8405.37
95db041a-5cbf-46e0-98cd-62f104a8512d,40.5403364026747,-80.2723381085597,163,32999.44
84e0d285-ee8a-424b-a127-945b27d5f09c,40.463941720959,-80.0328369458221,340,58764.18
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6650537648829,-80.3238043382051,79,16466.92
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5026124717362,-80.0781166600058,314,52894.56
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5943976696967,-80.2261813119758,215,33376.54
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.5884351187012,-80.2287200229597,5,769.22
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6110743052408,-80.3180805038262,126,23814.39
a4e232aa-a581-43a7-b2db-ecd2004dfb03,40.6992170631419,-80.292017477275,75,9197.43
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7095891660207,-80.2943134483286,250,45108.67
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6129102774209,-80.3195986342191,122,23580.87
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.5537367197118,-80.2784602510011,56,11149.47
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.5654070118312,-80.210621816553,156,26139.75
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.5997446536866,-80.3020261408106,193,20882.27
137055c8-eb0c-4281-a919-b143a7787088,40.4376493655234,-79.9998565018091,291,43956.37
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7889061146323,-80.3774753437922,346,60472.17
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7925230737044,-80.3504400164151,57,7527.82
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.766971008001,-80.3193934452172,89,11911.8
137055c8-eb0c-4281-a919-b143a7787088,40.449998256564,-80.0270339862724,190,39073.64
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7312976259766,-80.3105515426726,109,18956.07
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4234645023027,-80.1061122182674,155,35901.75
c07f27c5-dbc5-4654-a131-0d863f52898e,40.5070354346654,-80.28127522953,177,36833.95
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6205009293855,-80.2960635898151,208,20811.08
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7457748499974,-80.3197300624686,4,1343.8
137055c8-eb0c-4281-a919-b143a7787088,40.5139300533491,-80.1126246221438,130,28317.26
137055c8-eb0c-4281-a919-b143a7787088,40.6369080029075,-80.2309918541307,52,9114.51
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.4419569934581,-80.0018386543893,2,483.67
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6172541151794,-80.2463528660746,323,30569.5
51e20484-c70e-439d-946f-fdbeedb5e858,40.6635423400129,-80.316465813903,74,8477.61
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4418751860782,-80.0043988230466,359,61703.14
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.6987718164189,-80.2731038792791,160,21618.49
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.635066666309,-80.3176379393123,129,14098.8
51e20484-c70e-439d-946f-fdbeedb5e858,40.6654064753894,-80.3150294908899,72,8237.33
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.4494953423438,-80.0252208128703,19,3090.84
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.714665246884,-80.2987820088138,125,18404.57
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7636544563564,-80.3193156611512,92,12285.18
0b6ae324-bf09-436e-a447-c77540c81762,40.632970519839,-80.3131412156308,4,642.11
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.6089647477248,-80.3146003374219,29,3945.79
51e20484-c70e-439d-946f-fdbeedb5e858,40.6539628299452,-80.314616430677,106,11175.7
c07f27c5-dbc5-4654-a131-0d863f52898e,40.7491276114659,-80.3653437116947,21,4712.95
137055c8-eb0c-4281-a919-b143a7787088,40.5064668063204,-80.0869156472037,145,30691.09
